_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,lagitude,longitude
667638103b413b06879a5edc,Jogo de panelas,utilidades domesticas,213.96,12.2811414969,2022-11-03,Beatriz Moraes,SP,1,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5ed7,Cômoda,moveis,422.68,20.0908774743,2021-11-03,Bianca Santos,MG,5,cartao_debito,1,-18.1,-44.38
667638103b413b06879a5f0e,Smart TV,eletronicos,2241.41,120.2367546089,2023-01-04,Lucas Oliveira,SP,5,cartao_credito,8,-22.19,-48.79
667638103b413b06879a5eea,Modelagem preditiva,livros,85.76,2.1509010657,2021-12-03,Rafael Costa,RJ,5,cupom,1,-22.25,-42.66
667638103b413b06879a5ee9,Secadora de roupas,eletrodomesticos,864.83,43.6340348086,2021-12-03,Camila Ribeiro,DF,4,boleto,1,-15.83,-47.86
667638103b413b06879a5ef3,Geladeira,eletrodomesticos,2324.14,124.6418782236,2022-12-03,Juliana Costa,MG,5,cartao_credito,5,-18.1,-44.38
667638103b413b06879a5efe,Headset,eletronicos,181.77,9.9618315712,2021-01-04,Thiago Silva,SP,4,cupom,1,-22.19,-48.79
667638103b413b06879a5f01,Copo térmico,esporte e lazer,78.8,4.7269674629,2022-01-04,Bruno Rodrigues,CE,5,cartao_credito,2,-5.2,-39.53
667638103b413b06879a5f06,Assistente virtual,eletronicos,153.57,5.7615795658,2022-01-04,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f10,Mesa de centro,moveis,154.52,5.8121642078,2023-01-04,João Souza,ES,3,boleto,1,-19.19,-40.34
667638103b413b06879a5ee6,Geladeira,eletrodomesticos,3283.59,172.4257282021,2021-12-03,Larissa Alves,SP,3,cartao_credito,2,-22.19,-48.79
667638103b413b06879a5f02,Mesa de jantar,moveis,200.58,8.2647206408,2022-01-04,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
667638103b413b06879a5f03,Smartwatch,eletronicos,225.0,12.2636990179,2022-01-04,Pedro Gomes,SP,3,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5efc,Mochila,esporte e lazer,121.01,8.0962128053,2021-01-04,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f05,Fogão,eletrodomesticos,753.09,37.6842159676,2022-01-04,João Souza,SP,1,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5ef4,Cama king,moveis,992.17,53.1131935608,2022-12-03,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
667638103b413b06879a5f0f,Faqueiro,utilidades domesticas,77.17,1.6935094079,2023-01-04,Felipe Santos,BA,5,cartao_credito,1,-13.29,-41.71
667638103b413b06879a5ee5,Guarda roupas,moveis,660.7,32.7647264141,2021-12-03,Larissa Alves,RS,4,cartao_credito,1,-30.17,-53.5
667638103b413b06879a5ee7,Assistente virtual,eletronicos,163.93,9.0119052411,2021-12-03,Pedro Gomes,MG,5,cartao_credito,4,-18.1,-44.38
667638103b413b06879a5ef0,Celular Plus X42,eletronicos,2494.48,130.4079946635,2022-12-03,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5ed4,Geladeira,eletrodomesticos,2977.22,158.8111342291,2021-11-03,Mariana Ferreira,RJ,5,cartao_credito,20,-22.25,-42.66
667638103b413b06879a5f11,Boneca bebê,brinquedos,76.32,4.3469363074,2023-01-04,Bruno Rodrigues,RS,5,cartao_credito,1,-30.17,-53.5
667638103b413b06879a5f00,Tablet ABXY,eletronicos,1026.24,52.2286317222,2022-01-04,Bianca Santos,ES,5,boleto,1,-19.19,-40.34
667638103b413b06879a5ef1,Xadrez de madeira,brinquedos,31.94,0.0,2022-12-03,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f0c,Faqueiro,utilidades domesticas,57.29,3.5816246737,2023-01-04,Isabella Pereira,SP,4,cartao_credito,4,-22.19,-48.79
667638103b413b06879a5f0d,Bicicleta,esporte e lazer,572.39,31.0091500449,2023-01-04,Felipe Santos,DF,1,cartao_credito,1,-15.83,-47.86
667638103b413b06879a5f12,Celular ABXY,eletronicos,1304.21,67.0296979762,2023-01-04,Isabella Pereira,PR,3,boleto,1,-24.89,-51.55
667638103b413b06879a5ed9,Violão,instrumentos musicais,459.35,25.3474207648,2022-11-03,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5eda,Smartwatch,eletronicos,174.61,9.8285617278,2022-11-03,Thiago Silva,RS,5,boleto,1,-30.17,-53.5
667638103b413b06879a5eec,Boneca bebê,brinquedos,65.9,1.0934158126,2021-12-03,Beatriz Moraes,SC,1,boleto,1,-27.45,-50.95
667638103b413b06879a5eff,Cubo mágico 8x8,brinquedos,22.11,2.1171388163,2021-01-04,Mariana Ferreira,RJ,4,cartao_credito,10,-22.25,-42.66
667638103b413b06879a5f07,Panela de pressão,utilidades domesticas,91.42,12.4234202576,2022-01-04,Camila Ribeiro,SP,4,cartao_credito,2,-22.19,-48.79
667638103b413b06879a5f1e,TV Led UHD 4K,eletronicos,2053.75,106.9404480573,2021-02-04,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f26,Blocos de montar,brinquedos,47.2,0.0,2021-02-04,Rafael Costa,RJ,1,cartao_credito,1,-22.25,-42.66
667638103b413b06879a5f3c,Micro-ondas,eletrodomesticos,544.17,29.6624275675,2021-03-04,Rafael Costa,SP,1,cartao_credito,6,-22.19,-48.79
667638103b413b06879a5f47,Ciência de dados com python,livros,88.05,12.4904072277,2023-03-04,João Souza,SP,3,cartao_credito,10,-22.19,-48.79
667638103b413b06879a5f52,Cama king,moveis,1171.17,62.892383673,2021-04-04,Lucas Oliveira,SP,1,boleto,1,-22.19,-48.79
667638103b413b06879a5f46,Corda de pular,esporte e lazer,22.92,0.0,2023-03-04,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a5f50,Cadeira de escritório,moveis,605.72,32.7790327393,2021-04-04,Bruno Rodrigues,CE,1,cartao_credito,6,-5.2,-39.53
667638103b413b06879a5f2a,Bola de vôlei,esporte e lazer,52.26,3.313792306,2022-02-04,Juliana Costa,SP,4,cartao_credito,2,-22.19,-48.79
667638103b413b06879a5f30,Blocos de montar,brinquedos,52.35,0.0,2023-02-04,Camila Ribeiro,BA,3,boleto,1,-13.29,-41.71
667638103b413b06879a5f31,Mochila,esporte e lazer,129.95,4.5038856243,2023-02-04,Mariana Ferreira,BA,3,cartao_credito,5,-13.29,-41.71
667638103b413b06879a5f35,Modelagem preditiva,livros,91.35,5.3952172075,2023-02-04,Pedro Gomes,SP,2,cupom,1,-22.19,-48.79
667638103b413b06879a5f39,Bicicleta,esporte e lazer,901.92,48.3076525693,2023-02-04,Pedro Gomes,SP,1,cartao_credito,10,-22.19,-48.79
667638103b413b06879a5f1f,Tablet ABXY,eletronicos,1267.97,73.8952022995,2021-02-04,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f28,Iniciando em programação,livros,60.51,0.0,2022-02-04,Larissa Alves,MT,5,boleto,1,-12.64,-55.42
667638103b413b06879a5f29,Dinossauro Rex,brinquedos,25.05,0.0,2022-02-04,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
667638103b413b06879a5f2f,Impressora,eletronicos,487.83,32.2174152971,2023-02-04,Thiago Silva,BA,1,cartao_credito,1,-13.29,-41.71
667638103b413b06879a5f42,Tablet ABXY,eletronicos,1599.71,82.7641839929,2022-03-04,Thiago Silva,PR,5,cartao_credito,1,-24.89,-51.55
667638103b413b06879a5f38,Boneca bebê,brinquedos,55.95,0.0,2023-02-04,Bianca Santos,SP,2,boleto,1,-22.19,-48.79
667638103b413b06879a5f22,Lava louças,eletrodomesticos,1999.81,107.0149707893,2021-02-04,Felipe Santos,GO,5,cartao_credito,3,-15.98,-49.86
667638103b413b06879a5f1d,Bola de vôlei,esporte e lazer,70.28,1.3266376358,2021-02-04,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f3d,Panela de pressão,utilidades domesticas,91.75,5.1685373877,2021-03-04,Felipe Santos,BA,5,cartao_credito,2,-13.29,-41.71
667638103b413b06879a5f48,Faqueiro,utilidades domesticas,53.3,3.3691691772,2023-03-04,Isabella Pereira,GO,4,cupom,1,-15.98,-49.86
667638103b413b06879a5f51,Copo térmico,esporte e lazer,44.3,2.6419676364,2021-04-04,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f3f,Carrinho controle remoto,brinquedos,103.27,3.0832558885,2021-03-04,Mariana Ferreira,SP,5,cartao_credito,6,-22.19,-48.79
667638103b413b06879a5f44,Cômoda,moveis,354.03,16.4354715012,2023-03-04,Juliana Costa,PE,2,cartao_credito,8,-8.38,-37.86
667638103b413b06879a5f4a,Cadeira de escritório,moveis,537.02,26.1791384934,2023-03-04,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f36,Cama king,moveis,597.95,32.3701431501,2023-02-04,Rafael Costa,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f20,Violão,instrumentos musicais,476.63,28.5429299273,2021-02-04,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
667638103b413b06879a5f23,Bola de basquete,esporte e lazer,88.85,5.0197720155,2021-02-04,Bruno Rodrigues,PE,5,cartao_credito,8,-8.38,-37.86
667638103b413b06879a5f24,Impressora,eletronicos,438.92,32.4655559164,2021-02-04,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
667638103b413b06879a5f2b,Guarda roupas,moveis,601.04,33.4026871756,2022-02-04,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a5f2e,Secadora de roupas,eletrodomesticos,884.14,44.6622342163,2023-02-04,Camila Ribeiro,SC,5,cartao_credito,5,-27.45,-50.95
667638103b413b06879a5f40,Bicicleta,esporte e lazer,479.62,23.1227611758,2022-03-04,Isabella Pereira,RN,3,cartao_credito,8,-5.81,-36.59
667638103b413b06879a5f27,Mesa de jantar,moveis,487.98,27.3825823057,2022-02-04,Bruno Rodrigues,SC,5,cartao_credito,5,-27.45,-50.95
667638103b413b06879a5f2d,Dinossauro Rex,brinquedos,22.01,1.8589784356,2022-02-04,Larissa Alves,BA,3,cartao_credito,1,-13.29,-41.71
667638103b413b06879a5f21,Carrinho controle remoto,brinquedos,112.45,6.2764010172,2021-02-04,Isabella Pereira,MG,1,cartao_credito,1,-18.1,-44.38
667638103b413b06879a5f25,Cama box,moveis,627.83,33.961163259,2021-02-04,Lucas Oliveira,RJ,5,cartao_debito,1,-22.25,-42.66
667638103b413b06879a5f32,Modelagem preditiva,livros,104.17,6.2337512651,2023-02-04,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
667638103b413b06879a5f34,Smart TV,eletronicos,2327.65,121.5247990555,2023-02-04,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
667638103b413b06879a5f33,Blocos de montar,brinquedos,36.83,2.4921912256,2023-02-04,Juliana Costa,RJ,4,cartao_credito,2,-22.25,-42.66
667638103b413b06879a5f41,Assistente virtual,eletronicos,346.78,19.1520038963,2022-03-04,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f43,Jogo de copos,utilidades domesticas,39.15,0.0,2023-03-04,Camila Ribeiro,ES,5,cartao_credito,3,-19.19,-40.34
667638103b413b06879a5f2c,Dinossauro Rex,brinquedos,23.27,0.0,2022-02-04,Bruno Rodrigues,MG,3,cartao_credito,3,-18.1,-44.38
667638103b413b06879a5f37,Bicicleta,esporte e lazer,996.07,53.9261460943,2023-02-04,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a5f3e,Lavadora de roupas,eletrodomesticos,1767.91,91.7203279794,2021-03-04,Beatriz Moraes,PR,5,cartao_credito,1,-24.89,-51.55
667638103b413b06879a5f45,Tablet ABXY,eletronicos,1594.71,82.4979490349,2023-03-04,Beatriz Moraes,MG,5,cartao_credito,10,-18.1,-44.38
667638103b413b06879a5f49,Pandeiro,instrumentos musicais,67.19,1.1621044317,2023-03-04,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
667638103b413b06879a5f76,Faqueiro,utilidades domesticas,68.52,4.1795883893,2022-06-04,Larissa Alves,RS,3,boleto,1,-30.17,-53.5
667638103b413b06879a5f5f,Fone de ouvido,eletronicos,113.58,3.6322323719,2021-05-04,Lucas Oliveira,RS,3,cartao_credito,10,-30.17,-53.5
667638103b413b06879a5f5d,Smart TV,eletronicos,1600.36,86.102770646,2021-05-04,Isabella Pereira,AL,2,cartao_credito,10,-9.62,-36.82
667638103b413b06879a5f89,Cama king,moveis,1027.39,52.2898657625,2021-07-04,Larissa Alves,SP,1,boleto,1,-22.19,-48.79
667638103b413b06879a5f8f,Jogo de panelas,utilidades domesticas,288.85,15.9114980477,2022-07-04,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
667638103b413b06879a5f75,Cadeira de escritório,moveis,627.98,37.9180844945,2021-06-04,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
667638103b413b06879a5f6d,Modelagem preditiva,livros,75.34,1.5960674133,2021-06-04,Rafael Costa,MG,1,cartao_credito,1,-18.1,-44.38
667638103b413b06879a5f6e,Jogo de tabuleiro,brinquedos,198.66,16.9576617157,2021-06-04,João Souza,MG,5,boleto,1,-18.1,-44.38
667638103b413b06879a5f71,Lava louças,eletrodomesticos,1993.67,103.7413688022,2021-06-04,Larissa Alves,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f73,Bateria,instrumentos musicais,1438.0,74.1536129819,2021-06-04,Bruno Rodrigues,RN,5,cartao_credito,8,-5.81,-36.59
667638103b413b06879a5f78,Ciência de dados com python,livros,63.61,0.0,2022-06-04,Pedro Gomes,PR,5,cartao_credito,8,-24.89,-51.55
667638103b413b06879a5f86,Smart TV,eletronicos,2414.98,129.1215242904,2021-07-04,Bruno Rodrigues,RJ,5,cartao_credito,2,-22.25,-42.66
667638103b413b06879a5f62,Mesa de centro,moveis,258.53,14.2970492625,2022-05-04,Beatriz Moraes,DF,4,cartao_credito,6,-15.83,-47.86
667638103b413b06879a5f6b,Impressora,eletronicos,393.98,18.5626888155,2021-06-04,Thiago Silva,SP,3,cartao_credito,3,-22.19,-48.79
667638103b413b06879a5f7f,Smart TV,eletronicos,1704.65,91.0562610368,2022-06-04,Bianca Santos,SP,4,cartao_credito,4,-22.19,-48.79
667638103b413b06879a5f8b,Kit banquetas,moveis,335.2,15.4328306495,2021-07-04,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f79,Micro-ondas,eletrodomesticos,1029.19,55.3323758061,2022-06-04,Lucas Oliveira,SC,1,cartao_credito,6,-27.45,-50.95
667638103b413b06879a5f7b,Bateria,instrumentos musicais,1371.93,73.5822497058,2022-06-04,Juliana Costa,RJ,2,cartao_credito,4,-22.25,-42.66
667638103b413b06879a5f8d,Bola de basquete,esporte e lazer,82.32,1.9677314146,2022-07-04,Isabella Pereira,SP,3,cartao_credito,4,-22.19,-48.79
667638103b413b06879a5f8e,Pandeiro,instrumentos musicais,49.21,0.0,2022-07-04,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
667638103b413b06879a5f77,Jogo de tabuleiro,brinquedos,333.05,15.3183496175,2022-06-04,Felipe Santos,PE,5,boleto,1,-8.38,-37.86
667638103b413b06879a5f7d,Bola de basquete,esporte e lazer,71.86,1.4107678825,2022-06-04,Lucas Oliveira,SP,1,cartao_credito,3,-22.19,-48.79
667638103b413b06879a5f85,Iniciando em programação,livros,89.21,2.3346031867,2021-07-04,Beatriz Moraes,PR,5,cartao_credito,10,-24.89,-51.55
667638103b413b06879a5f88,Guitarra,instrumentos musicais,879.15,47.1008694741,2021-07-04,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
667638103b413b06879a5f5e,Modelagem preditiva,livros,105.62,3.2083863188,2021-05-04,Bianca Santos,DF,5,cartao_credito,5,-15.83,-47.86
667638103b413b06879a5f55,Guarda roupas,moveis,650.18,37.7839453189,2022-04-04,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f58,Pandeiro,instrumentos musicais,57.56,0.0,2022-04-04,Lucas Oliveira,SP,3,cartao_credito,2,-22.19,-48.79
667638103b413b06879a5f53,Smartwatch,eletronicos,186.36,10.454213879,2022-04-04,Rafael Costa,RJ,5,cartao_credito,2,-22.25,-42.66
667638103b413b06879a5f81,Cadeira de escritório,moveis,555.43,27.1594156087,2022-06-04,Larissa Alves,SP,4,cartao_credito,5,-22.19,-48.79
667638103b413b06879a5f70,Mesa de jantar,moveis,216.39,9.1065555779,2021-06-04,Bianca Santos,SP,4,cartao_credito,3,-22.19,-48.79
667638103b413b06879a5f57,Assistente virtual,eletronicos,351.37,20.3621897894,2022-04-04,João Souza,SC,5,boleto,1,-27.45,-50.95
667638103b413b06879a5f60,Lavadora de roupas,eletrodomesticos,1880.06,97.6919780869,2022-05-04,Lucas Oliveira,SP,2,cartao_credito,8,-22.19,-48.79
667638103b413b06879a5f61,Cama king,moveis,1208.24,61.9195841927,2022-05-04,Larissa Alves,RS,5,cartao_credito,10,-30.17,-53.5
667638103b413b06879a5f6f,Bicicleta,esporte e lazer,339.06,18.9423401456,2021-06-04,Pedro Gomes,MT,1,cartao_credito,1,-12.64,-55.42
667638103b413b06879a5f7a,Violão,instrumentos musicais,453.95,25.8242661874,2022-06-04,Rafael Costa,RS,1,boleto,1,-30.17,-53.5
667638103b413b06879a5f87,Headset,eletronicos,73.75,5.3260809768,2021-07-04,Larissa Alves,SP,1,cartao_credito,4,-22.19,-48.79
667638103b413b06879a5f56,Bicicleta,esporte e lazer,412.5,32.4704865126,2022-04-04,Felipe Santos,SP,5,cartao_credito,8,-22.19,-48.79
667638103b413b06879a5f80,Guarda roupas,moveis,619.2,30.5549762628,2022-06-04,Juliana Costa,SP,3,boleto,1,-22.19,-48.79
667638103b413b06879a5f8a,Cubo mágico 8x8,brinquedos,19.89,0.0,2021-07-04,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f72,Copo térmico,esporte e lazer,70.24,4.0231945984,2021-06-04,Rafael Costa,SP,5,cartao_credito,10,-22.19,-48.79
667638103b413b06879a5f7e,Geladeira,eletrodomesticos,2320.42,123.8385101486,2022-06-04,Rafael Costa,AC,5,cartao_credito,3,-8.77,-70.55
667638103b413b06879a5f54,Carrinho controle remoto,brinquedos,100.75,2.9490734697,2022-04-04,Mariana Ferreira,RJ,5,cartao_credito,2,-22.25,-42.66
667638103b413b06879a5f6c,Pandeiro,instrumentos musicais,94.0,8.1690335328,2021-06-04,Isabella Pereira,RS,5,cartao_credito,7,-30.17,-53.5
667638103b413b06879a5f74,Modelagem preditiva,livros,97.41,2.7712285178,2021-06-04,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a5f84,Bola de vôlei,esporte e lazer,54.98,3.2162964102,2021-07-04,Camila Ribeiro,PR,5,cartao_credito,4,-24.89,-51.55
667638103b413b06879a5f7c,Copo térmico,esporte e lazer,89.47,5.0471342468,2022-06-04,Isabella Pereira,SP,4,cartao_credito,10,-22.19,-48.79
667638103b413b06879a5f8c,Lavadora de roupas,eletrodomesticos,1873.81,97.3591843895,2022-07-04,Camila Ribeiro,BA,1,cartao_credito,1,-13.29,-41.71
667638103b413b06879a5f9c,Violão,instrumentos musicais,500.9,24.255857157,2021-08-04,Camila Ribeiro,PR,5,cupom,1,-24.89,-51.55
667638103b413b06879a5fb6,Cubo mágico 8x8,brinquedos,12.09,5.1237948402,2021-09-04,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5fa3,Bola de basquete,esporte e lazer,41.66,0.0,2022-08-04,Bruno Rodrigues,RS,5,cartao_credito,2,-30.17,-53.5
667638103b413b06879a5fb1,Smartwatch,eletronicos,272.66,15.4067399036,2021-09-04,Lucas Oliveira,MG,1,cartao_credito,3,-18.1,-44.38
667638103b413b06879a5fc8,Jogo de copos,utilidades domesticas,40.73,0.0,2021-10-04,Bruno Rodrigues,RJ,5,boleto,1,-22.25,-42.66
667638103b413b06879a5fce,Boneca bebê,brinquedos,67.89,4.1460427846,2022-10-04,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
667638103b413b06879a5f9a,Faqueiro,utilidades domesticas,70.73,4.6545748906,2021-08-04,Lucas Oliveira,SC,5,cartao_credito,9,-27.45,-50.95
667638103b413b06879a5f9d,Impressora,eletronicos,310.62,14.124019596,2021-08-04,Mariana Ferreira,BA,5,cartao_credito,5,-13.29,-41.71
667638103b413b06879a5fc5,Sofá retrátil,moveis,862.5,43.5099693182,2021-10-04,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5fcc,Mesa de jantar,moveis,473.47,22.7952921775,2022-10-04,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a5fc4,Cadeira de escritório,moveis,427.81,23.3106999999,2021-10-04,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5fd2,Mochila,esporte e lazer,138.38,7.6514446058,2022-10-04,João Souza,MG,2,cartao_credito,2,-18.1,-44.38
667638103b413b06879a5fcf,Dashboards com Power BI,livros,43.28,0.0,2022-10-04,Thiago Silva,SP,1,cartao_credito,3,-22.19,-48.79
667638103b413b06879a5fb2,Jogo de tabuleiro,brinquedos,232.33,15.5346898803,2021-09-04,Bruno Rodrigues,PR,5,boleto,1,-24.89,-51.55
667638103b413b06879a5fba,Kit banquetas,moveis,367.19,17.1362019106,2022-09-04,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a5fcd,Bola de vôlei,esporte e lazer,66.6,3.8350264525,2022-10-04,Rafael Costa,SP,5,cartao_credito,8,-22.19,-48.79
667638103b413b06879a5fc6,Bicicleta,esporte e lazer,915.49,46.3315274029,2021-10-04,Mariana Ferreira,RS,1,cartao_credito,8,-30.17,-53.5
667638103b413b06879a5fd0,Violão,instrumentos musicais,422.29,30.2837231901,2022-10-04,Mariana Ferreira,RJ,5,cartao_credito,7,-22.25,-42.66
667638103b413b06879a5f9b,Cama box,moveis,994.37,53.4783155587,2021-08-04,Larissa Alves,MG,4,cartao_credito,5,-18.1,-44.38
667638103b413b06879a5fbb,Assistente virtual,eletronicos,329.98,17.8535681957,2022-09-04,Lucas Oliveira,RJ,5,boleto,1,-22.25,-42.66
667638103b413b06879a5fcb,Kit banquetas,moveis,326.82,14.9866208599,2022-10-04,Mariana Ferreira,SP,3,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5f9e,Tablet ABXY,eletronicos,971.36,49.3064368234,2021-08-04,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
667638103b413b06879a5fa0,Mesa de jantar,moveis,316.24,14.4232676888,2021-08-04,Lucas Oliveira,RJ,5,cartao_credito,7,-22.25,-42.66
667638103b413b06879a5fb3,Cama king,moveis,568.83,30.9754983803,2021-09-04,Felipe Santos,RJ,4,boleto,1,-22.25,-42.66
667638103b413b06879a5fca,Lavadora de roupas,eletrodomesticos,1717.76,91.9966568096,2022-10-04,Juliana Costa,BA,4,cartao_credito,6,-13.29,-41.71
667638103b413b06879a5fd1,Guarda roupas,moveis,605.27,33.62792195,2022-10-04,João Souza,SC,1,boleto,1,-27.45,-50.95
667638103b413b06879a5fa1,Jogo de copos,utilidades domesticas,25.19,1.8723962434,2021-08-04,Mariana Ferreira,RJ,3,cartao_credito,1,-22.25,-42.66
667638103b413b06879a5fa6,Mesa de centro,moveis,260.61,11.4611375463,2022-08-04,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5fb8,Dinossauro Rex,brinquedos,23.0,0.0,2021-09-04,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a5fbd,Mochila,esporte e lazer,134.65,8.568822765,2022-09-04,Larissa Alves,MG,1,cartao_credito,1,-18.1,-44.38
667638103b413b06879a5fc3,TV Led UHD 4K,eletronicos,2167.03,112.9722672653,2021-10-04,Bruno Rodrigues,SP,3,cartao_credito,5,-22.19,-48.79
667638103b413b06879a5fa5,Jogo de panelas,utilidades domesticas,174.12,10.1597813517,2022-08-04,Felipe Santos,RJ,5,cupom,1,-22.25,-42.66
667638103b413b06879a5f9f,Poltrona,moveis,272.59,17.678413762,2021-08-04,Beatriz Moraes,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5fb4,Kit banquetas,moveis,314.46,14.3284880438,2021-09-04,Larissa Alves,RJ,5,cartao_credito,6,-22.25,-42.66
667638103b413b06879a5fa2,Cadeira de escritório,moveis,378.2,20.4211381304,2021-08-04,Thiago Silva,MG,1,boleto,1,-18.1,-44.38
667638103b413b06879a5fa4,Bicicleta,esporte e lazer,568.55,30.8046815972,2022-08-04,Juliana Costa,SP,4,boleto,1,-22.19,-48.79
667638103b413b06879a5fb7,Guitarra,instrumentos musicais,943.36,47.8155210587,2021-09-04,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
667638103b413b06879a5fb5,Ciência de dados com python,livros,70.94,4.3036065734,2021-09-04,Thiago Silva,SP,3,cartao_credito,10,-22.19,-48.79
667638103b413b06879a5fb9,Blocos de montar,brinquedos,51.78,3.0402551336,2021-09-04,Beatriz Moraes,MG,4,boleto,1,-18.1,-44.38
